Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
168,50.101938,100,33.826603,100,40.389055,100,34.038548,99
169,50.072955,100,33.748961,100,40.338800,100,33.813974,99
170,50.043973,100,33.655290,99,40.289032,100,33.583414,99
171,50.014990,100,33.448229,99,40.208376,100,33.406483,99
172,49.986008,100,33.360998,99,40.158448,100,33.331770,99
173,49.957025,100,33.130438,99,40.108036,100,33.246580,99
174,49.928042,100,32.952378,99,40.054664,100,33.011759,99
175,49.899060,100,32.806715,99,40.004383,100,32.965272,99
176,49.870077,100,32.674995,99,39.887435,100,32.788341,99
177,49.841095,100,32.587764,99,39.832413,100,32.587096,98
178,49.812112,100,32.517605,99,39.764089,100,32.500295,98
179,49.783129,100,32.469997,99,39.717662,100,32.226196,98
180,49.754147,100,32.320226,98,39.620516,100,32.017826,98
181,49.725164,100,32.220732,98,39.489442,100,31.925860,98
182,49.696181,100,32.023947,98,39.437611,100,31.771626,98
183,49.667199,100,31.861847,98,39.386132,100,31.550303,98
184,49.638216,100,31.550943,98,39.286356,100,31.379047,98
185,49.609234,100,31.428059,98,39.231999,100,31.201433,98
186,49.580251,100,31.324295,98,39.179937,100,31.153554,98
187,49.551268,100,31.013391,98,39.111023,100,31.056518,98
188,49.522286,100,30.783532,98,39.066499,100,30.942165,98
189,49.493303,100,30.553672,98,39.007890,100,30.707779,98
190,49.464321,100,30.460833,98,38.933629,100,30.574001,98
191,49.435338,100,30.258067,98,38.821052,100,30.319893,98
192,49.406355,100,29.939906,98,38.726632,100,30.140865,98
193,49.377373,100,29.817022,98,38.539820,100,29.956731,98
194,49.348390,100,29.588326,97,38.488092,100,29.839444,98
195,49.319407,100,29.387992,97,38.411200,100,29.511990,98
196,49.290425,100,29.298645,97,38.360280,100,29.293601,97
197,49.261442,100,29.205891,97,38.313255,100,29.248965,97
198,49.232460,100,29.038510,97,38.264327,100,29.157550,97
199,49.203477,100,28.992668,97,38.209628,100,29.004942,97
200,49.174494,100,28.845459,97,38.023737,100,28.730899,97
201,49.145512,100,28.644584,97,37.804693,100,28.461131,96
202,49.116529,100,28.335261,96,37.614536,100,28.314424,96
203,49.087547,100,28.215394,96,37.555676,100,28.086009,96
204,49.058564,100,28.075883,96,37.506420,100,28.008157,96
205,49.029581,100,27.980730,96,37.433433,100,27.895126,96
206,49.000599,100,27.864945,96,37.200165,100,27.705500,96
207,48.971616,100,27.795615,96,37.148002,100,27.621332,96
208,48.942633,100,27.641937,96,37.098329,100,27.574478,96
209,48.913651,100,27.494873,95,37.036639,100,27.370137,95
210,48.884668,100,27.374387,95,36.954482,100,27.193538,95
211,48.855686,100,27.256525,94,36.897692,100,27.007341,95
212,48.826703,100,27.156853,94,36.825771,100,26.918051,95
213,48.797720,100,27.001109,94,36.779815,100,26.794975,95
214,48.768738,100,26.876827,93,36.733562,100,26.499447,94
215,48.739755,100,26.805278,93,36.686249,100,26.284805,94
216,48.710773,100,26.710356,93,36.633141,100,26.070474,94
217,48.681790,100,26.524859,92,36.587267,100,25.921286,94
218,48.652807,100,26.433130,92,36.474526,100,25.822507,94
219,48.623825,100,26.392711,92,36.418193,100,25.780594,94
220,48.594842,100,26.303059,91,36.348108,100,25.587226,94
221,48.565859,100,26.241224,91,36.270466,100,25.499938,94
222,48.536877,100,26.095272,91,36.219449,100,25.315919,94
223,48.507894,100,25.944337,91,36.170881,100,25.241605,93
224,48.478912,100,25.770639,91,36.118018,100,25.109316,93
225,48.449929,100,25.652185,90,36.069340,100,24.905877,93
226,48.420946,100,25.426093,89,36.010895,100,24.673681,93
227,48.391964,100,25.252639,89,35.951898,100,24.537425,93
228,48.362981,100,25.117939,89,35.853348,100,24.349439,93
229,48.333999,100,24.872059,89,35.788294,100,24.161453,93
230,48.305016,100,24.729664,89,35.739193,100,24.115994,93
231,48.276033,100,24.574836,89,35.679367,100,23.968469,93
232,48.247051,100,24.415301,89,35.625398,100,23.831077,92
233,48.218068,100,24.277649,88,35.566610,100,23.717807,91
234,48.189085,100,24.199681,88,35.476440,100,23.620264,91
235,48.160103,100,24.109248,88,35.414532,100,23.458143,90
236,48.131120,100,24.011455,87,35.360444,100,23.228387,89
237,48.102138,100,23.944035,87,35.304343,100,23.114616,89
238,48.073155,100,23.846436,87,35.255144,100,22.909684,89
239,48.044172,100,23.809457,87,35.205349,100,22.849915,89
240,48.015190,100,23.671570,87,35.155723,100,22.674648,89
241,47.986207,100,23.521038,87,35.088495,100,22.636689,89
242,47.957225,100,23.391959,87,35.041709,100,22.547710,89
243,47.928242,100,23.245066,86,34.935890,100,22.455232,89
244,47.899259,100,23.084066,86,34.757217,100,22.335301,89
245,47.870277,100,22.977373,86,34.706789,100,22.224228,89
246,47.841294,100,22.854668,86,34.650495,100,22.121429,89
247,47.812311,100,22.798974,86,34.546162,100,21.971701,88
248,47.783329,100,22.728134,85,34.495860,100,21.742448,88
249,47.754346,100,22.611647,84,34.406766,100,21.642509,88
250,47.725364,100,22.533009,84,34.339956,100,21.518890,88
251,47.696381,100,22.421226,84,34.290835,100,21.391668,88
252,47.667398,100,22.272635,84,34.225124,100,21.348632,88
253,47.638416,100,22.183481,84,34.161750,100,21.282784,88
254,47.609433,100,22.115306,84,34.018365,100,21.167995,87
255,47.580451,100,22.061954,84,33.944775,100,21.095413,86
256,47.551468,100,22.006506,84,33.845903,100,20.979073,85
257,47.522485,100,21.911694,84,33.762980,100,20.907479,85
258,47.493503,100,21.797949,84,33.703489,100,20.813512,84
259,47.464520,100,21.763247,84,33.654306,100,20.744064,84
260,47.435537,100,21.690832,84,33.602546,100,20.650208,84
261,47.406555,100,21.612194,84,33.476115,100,20.594506,84
262,47.377572,100,21.539779,84,33.412784,100,20.469811,84
263,47.348590,100,21.480660,84,33.366012,100,20.435159,84
264,47.319607,100,21.336995,84,33.316982,100,20.374178,84
265,47.290624,100,21.259670,83,33.268224,100,20.223747,84
266,47.261642,100,21.145338,83,33.196780,100,20.122555,84
267,47.232659,100,21.002658,83,33.108074,100,20.020456,83
268,47.203677,100,20.871854,83,32.791502,100,19.872582,83
269,47.174694,100,20.802884,83,32.742729,100,19.790037,83
270,47.145711,100,20.692962,83,32.651345,100,19.681549,83
271,47.116729,100,20.547178,82,32.595117,100,19.534979,83
272,47.087746,100,20.479537,82,32.546720,100,19.472875,83
273,47.058763,100,20.405023,82,32.473864,100,19.378539,83
274,47.029781,100,20.329926,82,32.410784,100,19.337905,83
275,47.000798,100,20.107760,82,32.339305,100,19.246229,83
276,46.971816,100,19.962886,82,32.202527,100,19.156887,82
277,46.942833,100,19.807897,82,32.109437,100,19.004302,80
278,46.913850,100,19.722949,82,31.999173,100,18.897836,80
279,46.884868,100,19.689320,82,31.948973,100,18.791235,80
280,46.855885,100,19.626319,82,31.866617,100,18.714757,80
281,46.826903,100,19.494400,82,31.808717,100,18.594092,80
282,46.797920,100,19.276138,82,31.752890,100,18.461085,80
283,46.768937,100,19.213137,82,31.679351,100,18.321995,80
284,46.739955,100,19.139729,82,31.632621,100,18.258048,80
285,46.710972,100,19.060203,82,31.583301,100,18.226113,80
286,46.681989,100,18.986581,82,31.531917,100,18.128268,80
287,46.653007,100,18.864008,82,31.474508,100,18.042366,80
288,46.624024,100,18.721893,82,31.395477,100,17.948453,80
289,46.595042,100,18.625060,82,31.239298,100,17.888743,80
290,46.566059,100,18.547524,82,31.156134,100,17.760184,80
291,46.537076,100,18.466184,81,31.088554,100,17.672737,80
292,46.508094,100,18.392436,80,31.038092,100,17.621535,80
293,46.479111,100,18.342837,80,30.963285,100,17.547095,80
294,46.450129,100,18.182997,80,30.899967,100,17.487386,80
295,46.421146,100,18.112377,79,30.848462,100,17.330985,80
296,46.392163,100,17.994669,79,30.512040,100,17.291675,80
297,46.363181,100,17.934624,79,30.195468,100,17.162350,80
298,46.334198,100,17.796646,79,30.129151,100,17.102640,80
299,46.305215,100,17.764586,79,30.075740,100,16.973316,80
300,46.276233,100,17.638563,79,29.992576,100,16.922115,80
301,46.247250,100,17.568222,79,29.946394,100,16.814734,80
302,46.218268,100,17.466630,79,29.885914,100,16.743367,80
303,46.189285,100,17.408135,79,29.838009,100,16.654678,80
304,46.160302,100,17.274745,79,29.785093,100,16.565989,80
305,46.131320,100,17.196305,79,29.735400,100,16.494622,80
306,46.102337,100,17.123057,79,29.676596,100,16.421195,80
307,46.073355,100,17.074313,79,29.586859,100,16.389260,80
308,46.044372,100,16.873821,76,29.320171,100,16.321857,80
309,46.015389,100,16.819825,76,29.244611,100,16.250747,79
310,45.986407,100,16.771345,76,29.192459,100,16.119932,78
311,45.957424,100,16.704060,76,29.138764,100,16.065681,78
312,45.928441,100,16.609310,76,29.049422,100,15.995256,78
313,45.899459,100,16.492612,76,28.996242,100,15.941820,78
314,45.870476,100,16.422578,76,28.938426,100,15.848450,78
315,45.841494,100,16.363388,76,28.864891,100,15.735516,78
316,45.812511,100,16.246690,76,28.582699,100,15.622421,78
317,45.783528,100,16.177872,76,28.526346,100,15.490423,78
318,45.754546,100,15.984201,76,28.468501,100,15.452091,78
319,45.725563,100,15.954292,76,28.420586,100,15.352416,78
320,45.696581,100,15.810452,75,28.334729,100,15.236592,78
321,45.667598,100,15.735163,75,28.284278,100,15.142637,77
322,45.638615,100,15.636891,74,28.234434,100,15.062313,77
323,45.609633,100,15.587450,74,28.184585,100,14.953916,77
324,45.580650,100,15.540762,74,28.041200,100,14.890235,76
325,45.551667,100,15.449093,73,27.955471,99,14.801010,74
326,45.522685,100,15.341977,73,27.806328,99,14.612446,74
327,45.493702,100,15.277079,72,27.753201,99,14.554991,74
328,45.464720,100,15.222176,72,27.660669,99,14.449020,74
329,45.435737,100,15.136700,72,27.611940,99,14.420374,74
330,45.406754,100,15.093482,72,27.547982,99,14.311258,74
331,45.377772,100,15.041756,72,27.478356,99,14.263145,74
332,45.348789,100,14.981480,72,27.304493,99,14.203010,74
333,45.319807,100,14.872420,72,27.251518,99,14.126385,74
334,45.290824,100,14.811187,72,27.202880,99,14.050072,73
335,45.261841,100,14.733303,72,27.157234,99,13.931523,73
336,45.232859,100,14.665391,72,27.019152,99,13.844878,73
337,45.203876,100,14.567083,72,26.952062,99,13.770634,73
338,45.174893,100,14.521689,72,26.900342,99,13.724481,73
339,45.145911,100,14.493939,72,26.851158,99,13.669243,73
340,45.116928,100,14.434204,71,26.805877,99,13.633281,73
341,45.087946,100,14.359012,71,26.755064,99,13.556806,71
342,45.058963,100,14.254855,71,26.683574,99,13.507488,71
343,45.029980,100,14.201061,71,26.624852,99,13.462947,71
344,45.000998,100,14.123083,71,26.555396,99,13.418407,71
345,44.972015,100,14.025275,71,26.499785,99,13.354191,71
346,44.943033,100,13.979284,71,26.406582,99,13.298370,71
347,44.914050,100,13.897360,71,26.221655,99,13.238639,71
348,44.885067,100,13.831983,71,26.128189,99,13.105204,71
349,44.856085,100,13.769776,71,26.042424,99,13.049383,71
350,44.827102,100,13.688731,70,25.982664,99,13.000438,70
