Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
188,50.486863,100,33.535660,100,40.348521,100,33.828805,100
189,50.462984,100,33.402690,100,40.259542,100,33.674555,100
190,50.439105,100,33.337465,100,40.195397,100,33.466708,100
191,50.415226,100,33.190156,100,40.047205,100,33.278185,100
192,50.391347,100,33.110689,100,39.972831,100,33.103789,100
193,50.367468,100,32.974643,100,39.901264,100,32.919662,100
194,50.343589,100,32.786120,100,39.844150,100,32.723244,100
195,50.319710,100,32.672268,100,39.795320,100,32.605359,100
196,50.295831,100,32.489492,100,39.737122,100,32.543385,100
197,50.271952,100,32.409109,100,39.689357,100,32.499410,100
198,50.248073,100,32.349356,100,39.637783,100,32.385559,100
199,50.224194,100,32.305771,100,39.588709,100,32.315023,100
200,50.200315,100,32.191027,100,39.522269,100,32.130896,100
201,50.176436,100,32.028834,100,39.467926,100,31.839009,100
202,50.152557,100,31.892789,100,39.404322,100,31.654882,100
203,50.128678,100,31.813545,100,39.353014,100,31.550306,100
204,50.104799,100,31.679122,100,39.245436,100,31.464228,100
205,50.080920,100,31.595783,100,39.176910,100,31.380888,100
206,50.057041,100,31.441532,100,39.129265,100,31.226755,100
207,50.033162,100,31.327681,100,39.066538,100,30.934867,100
208,50.009283,100,31.230375,100,39.008515,100,30.887695,100
209,49.985404,100,31.165150,100,38.962644,100,30.739504,100
210,49.961525,100,31.017841,100,38.908479,100,30.585254,100
211,49.937646,100,30.846929,100,38.710235,100,30.423061,100
212,49.913767,100,30.767174,100,38.639782,100,30.221213,100
213,49.889888,100,30.693277,100,38.570667,100,30.137873,100
214,49.866009,100,30.614772,100,38.485430,100,30.047656,100
215,49.842130,100,30.536426,99,38.403386,100,29.811180,100
216,49.818250,100,30.386981,99,38.347586,100,29.728216,100
217,49.794371,100,30.234173,99,38.301045,100,29.647834,100
218,49.770492,100,30.154411,99,38.250758,100,29.585859,100
219,49.746613,100,30.111362,99,38.204695,100,29.541884,100
220,49.722734,100,30.007413,99,38.152334,100,29.442309,100
221,49.698855,100,29.923844,99,38.096700,100,29.371751,100
222,49.674976,100,29.764677,99,38.040752,100,29.178583,99
223,49.651097,100,29.577504,99,37.971351,100,29.044702,99
224,49.627218,100,29.473554,99,37.910942,100,28.938205,99
225,49.603339,100,29.292813,99,37.831475,100,28.861266,99
226,49.579460,100,29.091405,99,37.776344,100,28.786684,99
227,49.555581,100,28.904232,99,37.717872,100,28.710824,99
228,49.531702,100,28.612778,99,37.555679,100,28.587266,99
229,49.507823,100,28.546004,99,37.509825,100,28.508731,99
230,49.483944,100,28.375527,99,37.460309,100,28.462012,99
231,49.460065,100,28.296924,99,37.348671,100,28.376616,99
232,49.436186,100,28.134935,99,37.249848,100,28.289111,99
233,49.412307,100,27.956170,99,37.200238,100,28.209482,99
234,49.388428,100,27.854826,99,37.150634,100,28.131999,99
235,49.364549,100,27.673259,98,37.072437,100,28.055060,99
236,49.340670,100,27.544174,98,36.961716,100,27.925314,99
237,49.316791,100,27.322574,98,36.892831,100,27.775232,97
238,49.292912,100,27.247397,98,36.679815,100,27.699556,97
239,49.269033,100,27.204917,98,36.635996,100,27.609187,97
240,49.245154,100,27.093797,98,36.465085,100,27.534063,97
241,49.221275,100,26.901936,97,36.412513,100,27.492611,97
242,49.197396,100,26.790822,97,36.362743,100,27.292214,97
243,49.173517,100,26.505954,97,36.241846,100,27.221388,97
244,49.149638,100,26.406730,97,36.168088,100,27.051026,97
245,49.125759,100,26.232948,96,36.107924,100,26.919133,97
246,49.101880,100,26.170608,96,36.057934,100,26.747705,97
247,49.078001,100,26.104124,96,36.006526,100,26.668050,97
248,49.054122,100,26.032315,96,35.838371,100,26.592557,97
249,49.030242,100,25.936176,96,35.785524,100,26.514315,97
250,49.006363,100,25.850585,96,35.711628,100,26.326787,97
251,48.982484,100,25.675768,96,35.665196,100,26.187067,97
252,48.958605,100,25.577500,96,35.607650,100,26.141229,97
253,48.934726,100,25.424255,96,35.535205,100,26.040986,97
254,48.910847,100,25.314377,96,35.481384,100,25.974497,97
255,48.886968,100,25.138369,96,35.275220,100,25.885672,96
256,48.863089,100,25.052778,96,35.078802,100,25.745410,96
257,48.839210,100,24.947707,96,35.030091,100,25.603953,96
258,48.815331,100,24.873151,96,34.915376,100,25.404409,96
259,48.791452,100,24.832562,96,34.866481,100,25.329450,96
260,48.767573,100,24.709500,96,34.816389,100,25.107233,95
261,48.743694,100,24.515242,96,34.766760,100,25.031639,95
262,48.719815,100,24.301946,96,34.717063,100,24.957822,95
263,48.695936,100,24.235840,96,34.670999,100,24.917527,95
264,48.672057,100,24.149371,96,34.620387,100,24.817316,95
265,48.648178,100,23.986623,95,34.566207,100,24.716927,95
266,48.624299,100,23.914889,95,34.519298,100,24.641782,95
267,48.600420,100,23.734965,95,34.458448,100,24.466999,95
268,48.576541,100,23.549262,94,34.406548,100,24.287539,95
269,48.552662,100,23.478813,94,34.358095,100,24.180148,95
270,48.528783,100,23.311236,92,34.066207,100,24.004440,95
271,48.504904,100,23.183526,92,34.006136,100,23.883651,95
272,48.481025,100,23.105140,92,33.957900,100,23.786653,95
273,48.457146,100,22.945522,92,33.861230,100,23.624457,95
274,48.433267,100,22.855896,92,33.812028,100,23.579516,95
275,48.409388,100,22.783297,92,33.622524,100,23.482711,94
276,48.385509,100,22.698701,92,33.562703,100,23.324811,94
277,48.361630,100,22.627812,91,33.506093,100,23.144168,94
278,48.337751,100,22.497501,91,33.459947,100,22.969549,94
279,48.313872,100,22.460462,91,33.408139,100,22.787381,94
280,48.289993,100,22.293599,91,33.357418,100,22.626654,94
281,48.266114,100,22.170456,91,33.307929,100,22.552331,93
282,48.242234,100,22.111710,91,33.261065,100,22.456695,93
283,48.218355,100,22.044141,90,33.209226,100,22.234221,92
284,48.194476,100,21.872852,90,33.162747,100,22.165126,92
285,48.170597,100,21.698854,89,33.097963,100,22.126912,92
286,48.146718,100,21.631129,89,33.045380,100,22.041230,92
287,48.122839,100,21.539963,89,32.979730,100,21.946499,92
288,48.098960,100,21.371564,88,32.908451,100,21.841478,92
289,48.075081,100,21.315863,88,32.827028,100,21.683282,91
290,48.051202,100,21.171092,88,32.757937,100,21.554356,91
291,48.027323,100,21.115391,88,32.673749,100,21.461446,91
292,48.003444,100,21.050579,88,32.622209,100,21.369873,91
293,47.979565,100,20.993074,87,32.568127,100,21.216538,91
294,47.955686,100,20.857822,87,32.479597,100,21.039913,90
295,47.931807,100,20.800640,87,32.358745,100,20.931293,90
296,47.907928,100,20.714374,87,32.278022,100,20.888569,90
297,47.884049,100,20.657192,87,32.217073,100,20.833854,89
298,47.860170,100,20.594114,87,32.167939,100,20.714541,89
299,47.836291,100,20.559613,87,32.119810,100,20.626119,89
300,47.812412,100,20.433993,86,32.062411,100,20.502964,88
301,47.788533,100,20.337027,86,32.010490,100,20.355275,87
302,47.764654,100,20.205914,86,31.962410,100,20.289892,87
303,47.740775,100,20.144290,85,31.917495,100,20.186528,87
304,47.716896,100,20.065064,85,31.845531,100,20.107328,87
305,47.693017,100,20.005362,85,31.784389,100,20.007189,87
306,47.669138,100,19.947515,85,31.730549,100,19.887699,87
307,47.645259,100,19.886695,84,31.660805,100,19.853038,87
308,47.621380,100,19.746214,84,31.576553,100,19.767807,87
309,47.597501,100,19.679158,84,31.505002,100,19.704579,87
310,47.573622,100,19.582998,84,31.455216,100,19.631823,87
311,47.549743,100,19.532368,84,31.406305,100,19.555557,87
312,47.525864,100,19.413215,84,31.296163,100,19.410796,86
313,47.501985,100,19.337077,84,31.232145,100,19.291157,85
314,47.478106,100,19.259950,84,31.172792,100,19.239253,85
315,47.454226,100,19.135397,82,30.988911,100,19.160283,85
316,47.430347,100,19.018633,82,30.911428,100,19.098648,85
317,47.406468,100,18.934235,82,30.840893,100,19.015418,85
318,47.382589,100,18.789095,82,30.790194,100,18.975197,85
319,47.358710,100,18.757680,82,30.744539,100,18.867263,85
320,47.334831,100,18.708094,82,30.658863,100,18.762170,83
321,47.310952,100,18.565487,82,30.612623,100,18.631847,83
322,47.287073,100,18.480946,82,30.565977,100,18.573004,83
323,47.263194,100,18.396549,82,30.517227,100,18.447723,82
324,47.239315,100,18.287000,81,30.457929,100,18.389542,81
325,47.215436,100,18.227845,81,30.308043,100,18.211361,80
326,47.191557,100,18.165524,81,30.238267,100,18.131348,79
327,47.167678,100,18.063399,81,30.164164,100,18.079121,79
328,47.143799,100,18.005372,81,30.058131,100,18.023360,79
329,47.119920,100,17.897097,81,30.006760,100,17.993197,79
330,47.096041,100,17.847918,81,29.825952,100,17.927018,79
331,47.072162,100,17.727077,81,29.758303,100,17.825545,79
332,47.048283,100,17.550448,80,29.709563,100,17.761676,79
333,47.024404,100,17.451102,79,29.650414,100,17.708691,79
334,47.000525,100,17.395061,79,29.584280,100,17.655160,79
335,46.976646,100,17.290731,78,29.535555,100,17.601275,79
336,46.952767,100,17.243992,78,29.476841,100,17.492019,78
337,46.928888,100,17.188180,77,29.419695,100,17.394285,78
338,46.905009,100,17.131730,77,29.366991,100,17.327834,78
339,46.881130,100,17.102869,77,29.321165,100,17.256608,77
340,46.857251,100,17.045783,76,29.272504,100,17.219983,77
341,46.833372,100,16.975313,76,29.227212,100,17.115471,77
342,46.809493,100,16.902816,74,29.044435,100,17.059918,75
343,46.785614,100,16.834750,73,28.995100,100,17.009149,75
344,46.761735,100,16.779283,73,28.846608,100,16.957743,75
345,46.737856,100,16.733348,73,28.728723,100,16.846776,75
346,46.713977,100,16.671466,73,28.639522,100,16.774611,75
347,46.690098,100,16.613104,73,28.590010,100,16.702961,75
348,46.666218,100,16.560288,73,28.419098,100,16.596049,74
349,46.642339,100,16.511702,73,28.288745,100,16.497570,73
350,46.618460,100,16.466395,73,28.240098,100,16.433683,73
351,46.594581,100,16.359509,72,28.193650,100,16.406814,73
352,46.570702,100,16.294648,72,28.087448,100,16.354312,73
353,46.546823,100,16.216075,71,27.862247,100,16.311827,73
354,46.522944,100,16.152804,71,27.773216,100,16.263877,73
355,46.499065,100,16.105040,71,27.703127,100,16.192993,73
356,46.475186,100,15.998462,71,27.634470,100,16.108574,73
357,46.451307,100,15.949884,71,27.583700,100,16.053089,73
358,46.427428,100,15.880415,70,27.535171,100,15.885485,72
359,46.403549,100,15.855390,70,27.491749,100,15.818903,72
360,46.379670,100,15.807876,70,27.442230,100,15.733400,72
361,46.355791,100,15.724887,70,27.335631,100,15.689800,72
362,46.331912,100,15.680713,70,27.282460,100,15.655412,72
363,46.308033,100,15.591714,69,27.219005,100,15.586534,72
364,46.284154,100,15.538732,69,27.124117,100,15.508571,72
365,46.260275,100,15.442308,68,26.964504,100,15.348457,72
366,46.236396,100,15.370812,68,26.909850,100,15.260534,71
367,46.212517,100,15.314908,68,26.861590,100,15.170538,71
368,46.188638,100,15.254834,68,26.801041,100,15.129516,71
369,46.164759,100,15.210643,68,26.643636,100,15.039520,71
370,46.140880,100,15.167276,68,26.568373,100,14.969194,71
371,46.117001,100,15.126148,68,26.509262,100,14.919595,71
