Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
1416,16.616562,92,0.054041,2,0.000000,0,0.041724,1
1417,16.592297,92,0.053117,2,0.000000,0,0.041433,1
1418,16.568032,92,0.052155,2,0.000000,0,0.041143,1
1419,16.543767,92,0.051612,2,0.000000,0,0.040852,1
1420,16.519502,92,0.050688,2,0.000000,0,0.040562,1
1421,16.495237,92,0.049726,2,0.000000,0,0.040271,1
1422,16.470972,92,0.048764,2,0.000000,0,0.039981,1
1423,16.446707,92,0.047840,2,0.000000,0,0.039691,1
1424,16.422442,92,0.046916,2,0.000000,0,0.039400,1
1425,16.398177,92,0.045954,2,0.000000,0,0.039110,1
1426,16.373913,92,0.045030,2,0.000000,0,0.038819,1
1427,16.349648,92,0.044068,2,0.000000,0,0.038529,1
1428,16.325383,92,0.043106,2,0.000000,0,0.038238,1
1429,16.301118,92,0.042182,2,0.000000,0,0.037948,1
1430,16.276853,92,0.041258,2,0.000000,0,0.037658,1
1431,16.252588,92,0.040334,2,0.000000,0,0.037367,1
1432,16.228323,92,0.039372,2,0.000000,0,0.037077,1
1433,16.204058,92,0.038448,2,0.000000,0,0.036786,1
1434,16.179793,92,0.037524,2,0.000000,0,0.036496,1
1435,16.155528,92,0.036600,2,0.000000,0,0.036205,1
1436,16.131263,92,0.035676,2,0.000000,0,0.035915,1
1437,16.106998,92,0.034752,2,0.000000,0,0.035625,1
1438,16.082733,92,0.033790,2,0.000000,0,0.035334,1
1439,16.058468,92,0.033247,2,0.000000,0,0.035044,1
1440,16.034203,92,0.032323,2,0.000000,0,0.034753,1
1441,16.009938,92,0.031398,2,0.000000,0,0.034463,1
1442,15.985673,92,0.030437,2,0.000000,0,0.034172,1
1443,15.961408,92,0.029513,2,0.000000,0,0.033882,1
1444,15.937143,92,0.028588,2,0.000000,0,0.033592,1
1445,15.912878,92,0.027627,2,0.000000,0,0.033301,1
1446,15.888613,92,0.026703,2,0.000000,0,0.033011,1
1447,15.864349,92,0.025778,2,0.000000,0,0.032720,1
1448,15.840084,92,0.024854,2,0.000000,0,0.032430,1
1449,15.815819,92,0.023930,2,0.000000,0,0.032139,1
1450,15.791554,92,0.023006,2,0.000000,0,0.031849,1
1451,15.767289,92,0.022082,2,0.000000,0,0.031559,1
1452,15.743024,92,0.021120,2,0.000000,0,0.031268,1
1453,15.718759,92,0.020158,2,0.000000,0,0.030978,1
1454,15.694494,92,0.019197,2,0.000000,0,0.030687,1
1455,15.670229,92,0.018272,2,0.000000,0,0.030397,1
1456,15.645964,92,0.017348,2,0.000000,0,0.030106,1
1457,15.621699,92,0.016693,1,0.000000,0,0.029816,1
1458,15.597434,92,0.016402,1,0.000000,0,0.029526,1
1459,15.573169,92,0.016112,1,0.000000,0,0.029235,1
1460,15.548904,92,0.015822,1,0.000000,0,0.028945,1
1461,15.524639,92,0.015531,1,0.000000,0,0.028654,1
1462,15.500374,92,0.015241,1,0.000000,0,0.028364,1
1463,15.476109,92,0.014950,1,0.000000,0,0.028073,1
1464,15.451844,92,0.014660,1,0.000000,0,0.027783,1
1465,15.427579,92,0.014369,1,0.000000,0,0.027493,1
