Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
131,51.833531,100,42.842741,100,45.333101,100,43.139236,100
132,51.809542,100,42.742513,100,45.101207,100,43.054824,100
133,51.785554,100,42.606137,100,45.049518,100,42.944249,100
134,51.761566,100,42.521703,100,44.992099,100,42.879814,100
135,51.737577,100,42.296157,100,44.942690,100,42.696211,100
136,51.713589,100,42.167777,100,44.884777,100,42.551020,100
137,51.689600,100,42.111811,100,44.831938,100,42.373491,100
138,51.665612,100,42.061861,100,44.780133,100,42.141550,100
139,51.641624,100,42.020064,100,44.734000,100,41.990859,100
140,51.617635,100,41.915568,100,44.663520,100,41.896192,100
141,51.593647,100,41.662199,100,44.598167,100,41.829992,100
142,51.569658,100,41.549594,100,44.530325,100,41.784067,100
143,51.545670,100,41.421824,100,44.312959,100,41.607661,100
144,51.521682,100,41.238221,100,44.263792,100,41.390295,100
145,51.497693,100,41.152170,100,44.218229,100,41.325547,100
146,51.473705,100,41.022233,100,44.168884,100,41.252407,100
147,51.449716,100,40.844704,100,44.091909,100,41.167973,100
148,51.425728,100,40.658877,100,44.024507,100,41.103961,100
149,51.401740,100,40.560485,100,43.974724,100,40.989168,100
150,51.377751,100,40.424109,100,43.817156,100,40.823021,100
151,51.353763,100,40.346728,100,43.762130,100,40.728751,100
152,51.329774,100,40.215595,100,43.700643,100,40.681416,100
153,51.305786,100,39.990049,100,43.652330,100,40.640006,100
154,51.281798,100,39.786285,100,43.600014,100,40.519038,100
155,51.257809,100,39.676499,100,43.548569,100,40.429428,100
156,51.233821,100,39.536656,100,43.488166,100,40.315212,100
157,51.209832,100,39.444832,100,43.438762,100,40.190693,100
158,51.185844,100,39.391438,100,43.388159,100,40.054317,100
159,51.161855,100,39.349599,100,43.343672,100,39.860306,100
160,51.137867,100,39.274326,100,43.287750,100,39.750520,100
161,51.113879,100,39.185347,100,43.233347,100,39.622750,100
162,51.089890,100,38.981583,100,43.148128,100,39.504411,100
163,51.065902,100,38.893655,100,42.995004,100,39.390196,100
164,51.041913,100,38.775690,100,42.936289,100,39.344271,100
165,51.017925,100,38.677299,100,42.884809,100,39.259859,100
166,50.993937,100,38.451753,100,42.834268,100,39.149756,100
167,50.969948,100,38.351525,100,42.781599,100,38.823125,100
168,50.945960,100,38.220392,100,42.717766,100,38.638193,100
169,50.921971,100,38.131413,100,42.671406,100,38.501817,100
170,50.897983,100,38.012692,100,42.624484,100,38.435617,100
171,50.873995,100,37.686061,100,42.398938,100,38.328655,100
172,50.850006,100,37.540499,100,42.166998,100,38.233988,100
173,50.826018,100,37.433206,100,42.108959,100,38.139718,100
174,50.802029,100,37.235184,100,41.947335,100,38.029260,100
175,50.778041,100,37.139057,100,41.901126,100,37.987128,100
176,50.754053,100,37.024265,100,41.752030,100,37.896402,100
177,50.730064,100,36.943472,100,41.703553,100,37.643033,100
178,50.706076,100,36.887450,100,41.655269,100,37.425667,100
179,50.682087,100,36.845750,100,41.610364,100,37.295652,100
180,50.658099,100,36.659923,100,41.483912,100,37.140472,100
181,50.634111,100,36.474097,100,41.430736,100,37.067333,100
182,50.610122,100,36.409662,100,41.380070,100,36.953117,100
183,50.586134,100,36.279647,100,41.324810,100,36.736281,100
184,50.562145,100,36.062811,100,41.274122,100,36.572284,100
185,50.538157,100,35.973832,100,41.218358,100,36.387352,100
186,50.514169,100,35.756465,100,41.152988,100,36.341427,100
187,50.490180,100,35.664642,100,41.104708,100,36.155600,100
188,50.466192,100,35.566250,100,41.058477,100,36.090039,100
189,50.442203,100,35.451458,100,41.004457,100,35.998216,100
190,50.418215,100,35.387446,100,40.951290,100,35.890923,100
191,50.394227,100,35.277342,100,40.824839,100,35.794248,100
192,50.370238,100,35.196549,100,40.765759,100,35.628101,100
193,50.346250,100,35.032552,100,40.704055,100,35.540173,100
194,50.322261,100,34.954255,100,40.648193,100,35.397402,100
195,50.298273,100,34.859588,100,40.574772,100,35.312991,100
196,50.274285,100,34.765318,100,40.518843,100,35.218720,100
197,50.250296,100,34.635136,100,40.473104,100,35.176693,100
198,50.226308,100,34.576706,100,40.407095,100,35.090642,100
199,50.202319,100,34.534999,100,40.358598,100,34.863055,100
200,50.178331,100,34.410480,100,40.311067,100,34.734676,100
201,50.154343,100,34.320870,100,40.234092,100,34.650264,100
202,50.130354,100,34.206654,100,40.175332,100,34.507493,100
203,50.106366,100,34.115928,100,40.115934,100,34.394807,100
204,50.082377,100,34.031516,100,40.065353,100,34.280014,100
205,50.058389,100,33.916724,100,40.010579,100,34.183888,100
206,50.034401,100,33.818332,100,39.965069,100,34.093161,100
207,50.010412,100,33.689953,100,39.907976,100,33.861221,100
208,49.986424,100,33.579378,100,39.860764,100,33.815296,100
209,49.962435,100,33.493327,100,39.815551,100,33.742157,100
210,49.938447,100,33.428189,100,39.742097,100,33.676284,100
211,49.914459,100,33.310353,100,39.674426,100,33.558447,100
212,49.890470,100,33.213678,100,39.583700,100,33.427314,100
213,49.866482,100,33.050143,99,39.517539,100,33.363301,100
214,49.842493,100,32.901867,99,39.466998,100,33.129708,100
215,49.818505,100,32.793336,99,39.415786,100,32.968084,100
216,49.794517,100,32.625372,99,39.346294,100,32.855398,100
217,49.770528,100,32.462356,99,39.289915,100,32.775148,100
218,49.746540,100,32.398168,99,39.238885,100,32.680878,100
219,49.722551,100,32.357273,99,39.191777,100,32.638850,100
220,49.698563,100,32.287370,99,38.974941,100,32.405257,100
221,49.674574,100,32.082353,99,38.909380,100,32.241260,100
222,49.650586,100,31.829411,99,38.844945,100,32.164284,100
223,49.626598,100,31.764810,99,38.783613,100,32.059789,100
224,49.602609,100,31.658096,99,38.735131,100,31.988286,100
225,49.578621,100,31.558749,99,38.684392,100,31.893619,100
226,49.554632,100,31.415907,99,38.554454,100,31.762486,100
227,49.530644,100,31.353243,99,38.506214,100,31.685511,100
228,49.506656,100,31.172821,99,38.361023,100,31.571296,100
229,49.482667,100,31.004856,99,38.316335,100,31.477025,100
230,49.458679,100,30.841840,99,38.270568,100,31.431101,100
231,49.434690,100,30.755433,99,38.204695,100,31.301164,100
232,49.410702,100,30.640712,98,38.154190,100,31.113972,100
233,49.386714,100,30.536658,98,38.100605,100,31.026397,99
234,49.362725,100,30.350449,98,38.051294,100,30.899258,99
235,49.338737,100,30.241744,98,37.857283,100,30.799911,99
236,49.314748,100,30.132582,98,37.683883,100,30.672772,99
237,49.290760,100,30.049411,98,37.636310,100,30.595487,99
238,49.266772,100,29.907593,98,37.587231,100,30.453936,99
239,49.242783,100,29.867757,98,37.542447,100,30.389489,99
240,49.218795,100,29.705540,98,37.476939,100,30.271162,99
241,49.194806,100,29.472822,98,37.424447,100,30.230476,99
242,49.170818,100,29.375937,98,37.368850,100,30.132604,99
243,49.146830,100,29.289136,98,37.315220,100,29.969588,99
244,49.122841,100,29.126919,98,37.261241,100,29.891622,99
245,49.098853,100,29.009824,98,37.074049,100,29.814337,99
246,49.074864,100,28.793322,98,37.025613,100,29.696010,99
247,49.050876,100,28.725353,98,36.918566,100,29.631563,99
248,49.026888,100,28.618012,98,36.830827,100,29.523032,99
249,49.002899,100,28.542908,98,36.762847,100,29.382493,99
250,48.978911,100,28.430055,98,36.711178,100,29.220701,99
251,48.954922,100,28.321349,98,36.666394,100,29.039454,99
252,48.930934,100,28.257737,98,36.606553,100,28.994024,99
253,48.906946,100,28.152550,98,36.526813,100,28.929577,99
254,48.882957,100,28.058413,98,36.399395,100,28.774769,99
255,48.858969,100,27.973058,98,36.339467,100,28.554911,99
256,48.834980,100,27.864352,98,36.232505,100,28.441413,99
257,48.810992,100,27.705576,98,36.185240,100,28.377192,99
258,48.787004,100,27.592189,98,36.136707,100,28.225978,99
259,48.763015,100,27.552353,98,36.091832,100,28.156075,99
260,48.739027,100,27.475408,98,36.025948,100,28.091888,99
261,48.715038,100,27.392524,98,35.974383,100,27.947215,99
262,48.691050,100,27.197912,98,35.925436,100,27.841272,99
263,48.667062,100,27.134300,98,35.867347,100,27.800586,99
264,48.643073,100,27.071493,98,35.705723,100,27.730683,99
265,48.619085,100,26.838775,98,35.650954,100,27.564183,99
266,48.595096,100,26.775114,98,35.572657,100,27.458241,99
267,48.571108,100,26.616338,98,35.517817,100,27.346748,99
268,48.547120,100,26.457561,98,35.466505,100,27.119612,99
269,48.523131,100,26.340028,98,35.415657,100,27.034115,99
270,48.499143,100,26.278359,98,35.364468,100,26.881739,99
271,48.475154,100,26.132105,97,35.310669,100,26.754011,97
272,48.451166,100,26.025578,97,35.263274,100,26.693528,97
273,48.427178,100,25.912629,97,35.178840,100,26.619216,97
274,48.403189,100,25.787138,97,35.125753,100,26.574630,97
275,48.379201,100,25.629551,97,35.048770,100,26.456584,97
276,48.355212,100,25.448379,96,34.971347,100,26.337050,97
277,48.331224,100,25.323030,96,34.911203,100,26.230286,97
278,48.307236,100,25.180974,96,34.852423,100,26.116661,97
279,48.283247,100,25.142637,96,34.800956,100,26.054284,97
280,48.259259,100,25.080727,96,34.749474,100,25.920923,97
281,48.235270,100,25.020452,96,34.631420,100,25.827329,97
282,48.211282,100,24.916739,96,34.572468,100,25.668549,97
283,48.187293,100,24.827780,96,34.518950,100,25.575959,97
284,48.163305,100,24.643888,96,34.475685,100,25.490851,97
285,48.139317,100,24.517056,96,34.418491,100,25.451719,97
286,48.115328,100,24.442844,96,34.300153,100,25.231091,96
287,48.091340,100,24.258113,96,34.249656,100,25.069242,96
288,48.067351,100,24.103883,96,34.177892,100,24.942595,96
289,48.043363,100,23.923138,96,34.128822,100,24.853766,96
290,48.019375,100,23.818954,95,34.039212,100,24.786320,96
291,47.995386,100,23.693698,94,33.981964,100,24.705640,94
292,47.971398,100,23.510289,93,33.896858,100,24.614092,94
293,47.947409,100,23.432708,93,33.850638,100,24.484209,94
294,47.923421,100,23.263768,92,33.726169,100,24.383708,94
295,47.899433,100,23.163514,92,33.661819,100,24.195654,94
296,47.875444,100,23.030280,92,33.608858,100,24.152572,94
297,47.851456,100,22.913154,91,33.552329,100,24.054675,94
298,47.827467,100,22.849452,91,33.504603,100,23.974137,93
299,47.803479,100,22.814661,91,33.458129,100,23.903267,93
300,47.779491,100,22.651297,91,33.329676,100,23.834619,93
301,47.755502,100,22.488625,91,33.250478,100,23.711623,93
302,47.731514,100,22.362145,91,33.200728,100,23.613574,93
303,47.707525,100,22.304841,91,33.154000,100,23.515525,93
304,47.683537,100,22.193158,91,33.102809,100,23.394567,93
305,47.659549,100,22.052899,91,33.054865,100,23.235031,93
306,47.635560,100,21.927286,90,32.993339,100,23.099502,93
307,47.611572,100,21.856955,89,32.939547,100,23.063391,93
308,47.587583,100,21.707749,89,32.885098,100,22.942808,93
309,47.563595,100,21.634201,89,32.796879,100,22.840594,93
310,47.539607,100,21.522877,89,32.741287,100,22.701886,92
311,47.515618,100,21.465925,87,32.692775,100,22.544715,91
312,47.491630,100,21.336690,87,32.635532,100,22.445636,91
313,47.467641,100,21.207554,87,32.543708,100,22.372095,91
314,47.443653,100,21.098926,87,32.487055,100,22.311295,91
315,47.419665,100,20.993246,87,32.427253,100,22.195433,91
316,47.395676,100,20.884618,87,32.369259,100,22.095440,91
317,47.371688,100,20.816461,87,32.318474,100,21.940606,89
318,47.347699,100,20.748305,87,32.265555,100,21.900029,89
319,47.323711,100,20.716061,87,32.220254,100,21.790911,89
320,47.299723,100,20.572577,87,32.164551,100,21.717279,89
321,47.275734,100,20.484647,87,32.086201,100,21.663841,89
322,47.251746,100,20.424930,87,32.033509,100,21.578131,89
323,47.227757,100,20.315953,87,31.983860,100,21.465296,89
324,47.203769,100,20.174594,86,31.915438,100,21.330762,89
325,47.179781,100,20.095186,86,31.787228,100,21.200646,89
326,47.155792,100,19.992788,86,31.734664,100,21.128318,89
327,47.131804,100,19.850772,86,31.688663,100,21.058611,89
328,47.107815,100,19.726750,86,31.636310,100,20.979422,89
329,47.083827,100,19.660007,86,31.583336,100,20.945938,89
